layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
3,16,relu,100,0.001,128,182.2339617177518,64673.022706292955,-1.042386770248413,0.8134759859593124
3,16,relu,100,0.001,256,181.4871524952532,64489.49247058152,-1.036590814590454,0.8142403761563427
3,16,relu,100,0.001,512,180.13024221266372,63768.85008562321,-1.0138328075408936,0.8156292300791569
3,16,relu,100,0.0001,16,184.72111080414578,65785.6308749066,-1.0775232315063477,0.8109302857685304
3,16,relu,100,0.0001,32,184.84752398554528,65839.11260528308,-1.0792121887207031,0.8108008966371082
3,16,relu,100,0.0001,64,185.19972474009046,65963.35140819041,-1.0831356048583984,0.8104404045649023
3,16,relu,100,0.0001,128,184.88231661408642,65845.82290495244,-1.0794239044189453,0.8107652849395226
3,16,relu,100,0.0001,256,185.06863737685694,65918.04567664172,-1.081705093383789,0.8105745779151925
3,16,relu,100,0.0001,512,184.92320802293222,65870.62796980457,-1.080207347869873,0.8107234308874798
3,16,relu,250,0.1,16,39.38280740953013,3338.483257865443,0.8945700526237488,0.9596900640639405
3,16,relu,250,0.1,32,73.06163346781143,11528.306865530501,0.6359337568283081,0.9252183894904693
3,16,relu,250,0.1,64,45.53828382766425,4095.0946655668176,0.8706761002540588,0.9533896787843764
3,16,relu,250,0.1,128,36.73939096049692,2851.7841953634093,0.9099401235580444,0.9623957103782017
3,16,relu,250,0.1,256,55.31836758137298,6018.381396585048,0.8099383115768433,0.9433793576444494
3,16,relu,250,0.1,512,98.46814988123123,18093.41181899687,0.42860645055770874,0.8992137667541134
3,16,relu,250,0.01,16,99.32540237423466,18165.589456109188,0.42632704973220825,0.8983363332914691
3,16,relu,250,0.01,32,89.18480673427206,15531.54731314135,0.5095106959342957,0.9087156532914309
3,16,relu,250,0.01,64,97.24209391227114,17817.302419937216,0.4373260736465454,0.9004686858625679
3,16,relu,250,0.01,128,100.27383776117112,18454.22182487922,0.41721200942993164,0.8973655703570408
3,16,relu,250,0.01,256,100.60307473774198,18478.384091269156,0.4164489507675171,0.8970285826635189
3,16,relu,250,0.01,512,99.59313181327319,18358.158850195425,0.4202457070350647,0.8980623011123099
3,16,relu,250,0.001,16,101.70693112517117,20610.113866747397,0.34912848472595215,0.8958987398923529
3,16,relu,250,0.001,32,101.38255510725278,20489.22734037194,0.3529461622238159,0.8962307521931906
3,16,relu,250,0.001,64,99.90163467256878,21579.004688826128,0.31853073835372925,0.8977465356473195
3,16,relu,250,0.001,128,100.45387855662575,20385.4933059169,0.35622209310531616,0.8971812911395847
3,16,relu,250,0.001,256,101.77517437111797,20516.84287459329,0.3520740866661072,0.8958288901012099
3,16,relu,250,0.001,512,101.22660002938898,20944.00615192865,0.33858412504196167,0.896390378680257
3,16,relu,250,0.0001,16,184.79367667930876,65811.00193520884,-1.078324317932129,0.8108560115871968
3,16,relu,250,0.0001,32,184.67248080160695,65770.57661193209,-1.0770478248596191,0.8109800605920092
3,16,relu,250,0.0001,64,184.4994635592773,65697.98529975905,-1.0747554302215576,0.8111571509116916
3,16,relu,250,0.0001,128,185.0783847840835,65912.19943871102,-1.0815203189849854,0.8105646010398326
3,16,relu,250,0.0001,256,184.74468677640562,65796.23508231188,-1.0778579711914062,0.8109061547836176
3,16,relu,250,0.0001,512,184.93228217489028,65849.45425836489,-1.0795388221740723,0.810714143116796
3,16,softmax,1,0.1,16,184.51224925836507,65822.78814222761,-1.0786964893341064,0.8111440642186643
3,16,softmax,1,0.1,32,183.83900570006392,65277.64353148998,-1.0614807605743408,0.8118331569088394
3,16,softmax,1,0.1,64,183.40515064990407,65159.29933451643,-1.0577435493469238,0.8122772255374575
3,16,softmax,1,0.1,128,183.21132268231057,65105.813286847675,-1.0560543537139893,0.8124756164971233
3,16,softmax,1,0.1,256,184.22100668965965,65620.99286360953,-1.0723237991333008,0.8114421630607374
3,16,softmax,1,0.1,512,182.98188252909102,64711.45250117638,-1.0436005592346191,0.8127104580050245
3,16,softmax,1,0.01,16,184.83362945636264,65838.20633079052,-1.079183578491211,0.8108151182637025
3,16,softmax,1,0.01,32,185.08074242239485,65911.4316875891,-1.081496000289917,0.8105621878992888
3,16,softmax,1,0.01,64,185.03277647069717,65880.75558226502,-1.0805273056030273,0.8106112830392045
3,16,softmax,1,0.01,128,185.0526303278156,65879.28173153965,-1.0804808139801025,0.8105909617934334
3,16,softmax,1,0.01,256,185.0801403002001,65886.98235698769,-1.0807240009307861,0.8105628041963151
3,16,softmax,1,0.01,512,184.81408997571742,65810.12207790311,-1.0782966613769531,0.8108351177321214
3,16,softmax,1,0.001,16,184.73412216054138,65800.08207771427,-1.077979564666748,0.8109169681058942
3,16,softmax,1,0.001,32,184.90333637347396,65861.10559810745,-1.079906940460205,0.8107437703444483
3,16,softmax,1,0.001,64,184.90452959870822,65853.53851926803,-1.0796678066253662,0.8107425490289578
3,16,softmax,1,0.001,128,185.1513042299107,65958.84253967252,-1.0829932689666748,0.8104899649642674
3,16,softmax,1,0.001,256,185.0065470921461,65885.64997489961,-1.0806818008422852,0.8106381298954493
3,16,softmax,1,0.001,512,185.01665735353475,65884.10696423777,-1.0806331634521484,0.810627781623813
3,16,softmax,1,0.0001,16,184.87669883674639,65835.86045666761,-1.0791094303131104,0.8107710349675062
3,16,softmax,1,0.0001,32,184.81903937660582,65815.59599016383,-1.0784695148468018,0.8108300518151424
3,16,softmax,1,0.0001,64,184.83761242240553,65815.43017098056,-1.0784642696380615,0.81081104153285
3,16,softmax,1,0.0001,128,184.81842268069067,65822.5015590349,-1.0786874294281006,0.8108306830289758
3,16,softmax,1,0.0001,256,184.95191855678684,65877.45718182082,-1.08042311668396,0.8106940444659295
3,16,softmax,1,0.0001,512,185.19007363025918,65985.69103133905,-1.083841323852539,0.8104502828758862
3,16,softmax,10,0.1,16,107.47054337474364,23832.528082371435,0.24736404418945312,0.8899994438334251
3,16,softmax,10,0.1,32,134.8453206247784,26425.809445275365,0.1654677391052246,0.8619802245396332
3,16,softmax,10,0.1,64,109.57502097419545,24176.910988511714,0.23648834228515625,0.8878454237725737
3,16,softmax,10,0.1,128,109.16348391051122,21498.478285078323,0.3210737705230713,0.8882666490168769
3,16,softmax,10,0.1,256,110.2730103305555,26808.810407902714,0.15337246656417847,0.8871310027322871
3,16,softmax,10,0.1,512,136.31306239012608,26434.8003769072,0.16518378257751465,0.8604779299998709
3,16,softmax,10,0.01,16,181.44162738136305,63262.41993938918,-0.9978399276733398,0.8142869729975813
3,16,softmax,10,0.01,32,182.61272058389454,64526.44441587184,-1.0377578735351562,0.8130883105589616
3,16,softmax,10,0.01,64,182.84696479822736,64026.92711105935,-1.0219829082489014,0.8128485518953661
3,16,softmax,10,0.01,128,182.20422373662336,64137.362186454186,-1.025470495223999,0.8135064240157386
3,16,softmax,10,0.01,256,182.94440075791343,64558.88750163751,-1.0387823581695557,0.8127488221515727
3,16,softmax,10,0.01,512,182.28481595469606,64202.9371219224,-1.0275413990020752,0.8134239345397174
3,16,softmax,10,0.001,16,184.96383350653738,65852.91808232988,-1.0796480178833008,0.8106818490209443
3,16,softmax,10,0.001,32,184.91650273159289,65843.43424478771,-1.0793485641479492,0.810730294031123
3,16,softmax,10,0.001,64,185.1596495682873,65904.27427572817,-1.0812699794769287,0.8104814231644961
3,16,softmax,10,0.001,128,184.5985960869571,65741.40961742488,-1.0761268138885498,0.8110556846602281
3,16,softmax,10,0.001,256,184.98486431025268,65857.57546523436,-1.0797951221466064,0.8106603231215428
3,16,softmax,10,0.001,512,184.61856050062303,65746.25025606445,-1.076279640197754,0.8110352502552477
3,16,softmax,10,0.0001,16,184.7202376102315,65780.88813676244,-1.0773735046386719,0.8109311795186986
3,16,softmax,10,0.0001,32,184.89954458230568,65848.50309467055,-1.0795087814331055,0.8107476513998918
3,16,softmax,10,0.0001,64,184.89043202999684,65849.64803453382,-1.0795447826385498,0.8107569784749264
3,16,softmax,10,0.0001,128,184.96438922072034,65888.16119988807,-1.080761194229126,0.8106812802244419
3,16,softmax,10,0.0001,256,184.81010534287128,65819.051519553,-1.0785787105560303,0.8108391961690161
3,16,softmax,10,0.0001,512,185.19505967939287,65969.51480945176,-1.0833303928375244,0.8104451794479091
3,16,softmax,25,0.1,16,107.48630109275032,19956.07203561395,0.36978334188461304,0.8899833151558338
3,16,softmax,25,0.1,32,108.31524912116168,19849.525413065665,0.37314802408218384,0.8891348524860168
3,16,softmax,25,0.1,64,102.23388520623926,19702.345293411934,0.3777960538864136,0.8953593805463262
3,16,softmax,25,0.1,128,105.42135900327608,19598.04446474107,0.3810899257659912,0.8920968689833407
3,16,softmax,25,0.1,256,106.07788436229676,20448.403189262033,0.35423535108566284,0.8914248880631558
3,16,softmax,25,0.1,512,108.55809071135329,19812.042844590265,0.37433183193206787,0.888886294051839
3,16,softmax,25,0.01,16,160.460770456907,44706.29035608709,-0.4118335247039795,0.8357617497882222
3,16,softmax,25,0.01,32,155.0374347175481,42497.9376416213,-0.34209322929382324,0.8413127587333182
3,16,softmax,25,0.01,64,156.05462845395158,42687.64745579472,-0.34808433055877686,0.8402716187779411
3,16,softmax,25,0.01,128,157.1881161177417,43014.05556460758,-0.35839223861694336,0.8391114471671016
3,16,softmax,25,0.01,256,160.4485933242968,44687.959152270276,-0.41125452518463135,0.8357742135882326
3,16,softmax,25,0.01,512,157.49051915412238,43176.43939156853,-0.36352038383483887,0.8388019251237233
3,16,softmax,25,0.001,16,184.7657729385622,65780.13294909152,-1.0773496627807617,0.8108845722225566
3,16,softmax,25,0.001,32,185.0045062083841,65850.90203577696,-1.0795845985412598,0.8106402188245813
3,16,softmax,25,0.001,64,184.62041902964157,65699.59513868052,-1.0748062133789062,0.8110333479737548
3,16,softmax,25,0.001,128,184.7679150049565,65745.03896221567,-1.0762412548065186,0.8108823797288061
3,16,softmax,25,0.001,256,184.6278186927435,65696.37859144388,-1.074704647064209,0.8110257741118285
3,16,softmax,25,0.001,512,184.28059946340525,65593.43444162903,-1.07145357131958,0.8113811673864839
3,16,softmax,25,0.0001,16,184.8338612974798,65828.14153338458,-1.0788657665252686,0.8108148809647084
3,16,softmax,25,0.0001,32,185.19024689037298,65939.47289605263,-1.0823814868927002,0.8104501055369775
3,16,softmax,25,0.0001,64,185.11339326187007,65924.85776941598,-1.0819201469421387,0.8105287684115967
3,16,softmax,25,0.0001,128,184.9495639596799,65862.31828915299,-1.0799450874328613,0.8106964544936746
3,16,softmax,25,0.0001,256,185.1025457345201,65930.29340348208,-1.0820915699005127,0.8105398713055065
3,16,softmax,25,0.0001,512,184.69458425839156,65793.28891299748,-1.0777649879455566,0.8109574367877261
3,16,softmax,50,0.1,16,103.04647129947283,19381.783906865006,0.387919545173645,0.8945276649954219
3,16,softmax,50,0.1,32,104.25525134054234,19439.074882694626,0.38611018657684326,0.8932904285153098
3,16,softmax,50,0.1,64,105.11919934744117,19423.233805526095,0.3866104483604431,0.8924061419166416
3,16,softmax,50,0.1,128,105.0591162218529,19410.930288537198,0.3869990110397339,0.8924676394863328
3,16,softmax,50,0.1,256,105.48852040015925,19454.60236779697,0.3856198787689209,0.8920281265095606
3,16,softmax,50,0.1,512,103.11924840770533,19387.45265845803,0.38774043321609497,0.8944531746082852
3,16,softmax,50,0.01,16,113.62886071716134,20572.384287749905,0.350320041179657,0.8836961507500908
3,16,softmax,50,0.01,32,110.9620162755148,20251.522078353846,0.36045295000076294,0.8864257765859623
3,16,softmax,50,0.01,64,110.19754323359017,20161.674003622993,0.36329030990600586,0.8872082464344011
3,16,softmax,50,0.01,128,107.0001932874802,20082.925379709926,0.36577725410461426,0.8904808666453632
3,16,softmax,50,0.01,256,107.13881211991071,19840.502730302436,0.37343305349349976,0.8903389845241446
3,16,softmax,50,0.01,512,109.71283053364111,20120.893121535086,0.3645782470703125,0.8877043699758024
3,16,softmax,50,0.001,16,184.2614450383164,65401.18675896884,-1.0653822422027588,0.8114007727345789
3,16,softmax,50,0.001,32,184.2019923514632,65474.15466958717,-1.0676867961883545,0.8114616250240909
3,16,softmax,50,0.001,64,184.11256575647215,65157.640152770095,-1.0576913356781006,0.8115531568511032
3,16,softmax,50,0.001,128,184.02720410197222,65272.3019343292,-1.061312198638916,0.8116405280430172
3,16,softmax,50,0.001,256,184.4800513065747,65387.56582876229,-1.0649523735046387,0.8111770201570372
3,16,softmax,50,0.001,512,183.5929366137205,65140.01978285805,-1.0571346282958984,0.8120850188191192
3,16,softmax,50,0.0001,16,184.8358821862509,65828.09972057947,-1.078864336013794,0.8108128125012786
3,16,softmax,50,0.0001,32,184.9966436020432,65879.65693390976,-1.0804924964904785,0.8106482665281032
3,16,softmax,50,0.0001,64,184.78942322262893,65792.16410023431,-1.0777297019958496,0.8108603651764289
3,16,softmax,50,0.0001,128,184.8002283637818,65810.71669118358,-1.0783154964447021,0.8108493056665489
3,16,softmax,50,0.0001,256,184.71038455777384,65779.19523304043,-1.077319860458374,0.8109412645263319
3,16,softmax,50,0.0001,512,184.73140844243704,65784.09876462661,-1.07747483253479,0.8109197457088669
3,16,softmax,100,0.1,16,104.87467971718489,19392.150812775842,0.38759201765060425,0.892656417894386
3,16,softmax,100,0.1,32,104.69930294149215,19376.15725620005,0.3880971670150757,0.8928359232942762
3,16,softmax,100,0.1,64,104.86982755141786,19393.17978960853,0.38755959272384644,0.8926613842871874
3,16,softmax,100,0.1,128,104.89357886040719,19390.23781387902,0.3876524567604065,0.8926370738378637
3,16,softmax,100,0.1,256,104.8641908384165,19390.543367931205,0.3876428008079529,0.8926671536966054
3,16,softmax,100,0.1,512,104.89236354532945,19383.777780367305,0.3878564238548279,0.8926383177632247
3,16,softmax,100,0.01,16,104.40317055509266,19367.256255914952,0.38837820291519165,0.8931390270674588
3,16,softmax,100,0.01,32,104.34921593243477,19364.146635465222,0.3884764313697815,0.8931942518603534
3,16,softmax,100,0.01,64,104.49045285188579,19358.545383565655,0.38865333795547485,0.8930496900185406
3,16,softmax,100,0.01,128,104.4180229780006,19373.744874729215,0.38817334175109863,0.8931238249969288
3,16,softmax,100,0.01,256,104.44113441737598,19380.096823226908,0.38797271251678467,0.8931001694806796
3,16,softmax,100,0.01,512,104.49383686727687,19382.029365313556,0.38791167736053467,0.8930462263385088
3,16,softmax,100,0.001,16,177.29441611107515,59942.25480404932,-0.8929883241653442,0.8185318156488484
3,16,softmax,100,0.001,32,177.99670593592717,60076.42980979916,-0.8972254991531372,0.817812992900791
3,16,softmax,100,0.001,64,177.78509030401517,59124.41085867001,-0.8671605587005615,0.8180295902722465
3,16,softmax,100,0.001,128,176.8762950250864,59365.75154961607,-0.8747822046279907,0.8189597799129106
3,16,softmax,100,0.001,256,177.5640330837645,60053.75901411488,-0.8965095281600952,0.8182558515007528
3,16,softmax,100,0.001,512,180.03325248836305,61621.62470370352,-0.9460231065750122,0.8157285030825353
3,16,softmax,100,0.0001,16,184.75285219991852,65791.72064025402,-1.0777153968811035,0.8108977971341673
3,16,softmax,100,0.0001,32,185.00825962117338,65880.4958268097,-1.080519199371338,0.8106363770509997
3,16,softmax,100,0.0001,64,185.11911926894385,65935.68811079692,-1.0822620391845703,0.810522907605994
3,16,softmax,100,0.0001,128,184.52674792806852,65704.29749885503,-1.0749547481536865,0.8111292242292032
3,16,softmax,100,0.0001,256,184.8752138355599,65836.57077062223,-1.079131841659546,0.810772554927779
3,16,softmax,100,0.0001,512,185.1526612802457,65932.27128106182,-1.0821542739868164,0.8104885759669952
3,16,softmax,250,0.1,16,104.80540949099357,19381.10101775182,0.38794100284576416,0.8927273188423812
3,16,softmax,250,0.1,32,104.8041659839477,19380.35756895602,0.38796448707580566,0.8927285916233902
3,16,softmax,250,0.1,64,104.80365173211717,19379.996662900667,0.38797587156295776,0.8927291179814563
3,16,softmax,250,0.1,128,104.80438452369188,19380.470752989433,0.3879609704017639,0.8927283679389029
3,16,softmax,250,0.1,256,104.80587400202783,19381.410651640537,0.387931227684021,0.892726843396082
3,16,softmax,250,0.1,512,104.80372719694748,19380.040350984094,0.38797444105148315,0.8927290407400742
3,16,softmax,250,0.01,16,104.80733039441023,19382.44704652671,0.3878985047340393,0.8927253527181063
3,16,softmax,250,0.01,32,104.80790990573902,19382.89977184377,0.3878841996192932,0.8927247595642385
3,16,softmax,250,0.01,64,104.81230668464656,19386.296344223716,0.3877769112586975,0.8927202592787651
3,16,softmax,250,0.01,128,104.80845659460242,19383.075489680352,0.3878786563873291,0.8927242000055247
3,16,softmax,250,0.01,256,104.80425874569954,19380.4690176835,0.3879609704017639,0.892728496677892
3,16,softmax,250,0.01,512,104.80803829900518,19382.82455262312,0.38788658380508423,0.8927246281484083
3,16,softmax,250,0.001,16,114.07531410398259,24321.663504278462,0.231917142868042,0.8832391872016555
3,16,softmax,250,0.001,32,108.75848362368497,22564.518493272048,0.2874080538749695,0.8886811835990942
3,16,softmax,250,0.001,64,112.1018402076126,23757.976381739718,0.24971848726272583,0.88525911954185
3,16,softmax,250,0.001,128,111.87109923478478,23688.974195268223,0.25189751386642456,0.8854952924925438
3,16,softmax,250,0.001,256,108.46164560552485,22259.00712406644,0.2970561385154724,0.8889850096156348
3,16,softmax,250,0.001,512,111.307496084396,23327.92279105996,0.2632996439933777,0.8860721636802498
3,16,softmax,250,0.0001,16,184.66293638270034,65665.56444250706,-1.0737314224243164,0.810989829700409
3,16,softmax,250,0.0001,32,184.4262657792289,65608.76311606832,-1.0719377994537354,0.8112320718738701
3,16,softmax,250,0.0001,64,184.53187418544462,65615.25070483818,-1.0721426010131836,0.8111239772922778
3,16,softmax,250,0.0001,128,184.5737043981375,65663.32543043193,-1.0736608505249023,0.8110811623355809
3,16,softmax,250,0.0001,256,184.70694150148717,65655.74864659742,-1.0734214782714844,0.8109447886371677
3,16,softmax,250,0.0001,512,184.5759933645182,65677.93810617481,-1.0741221904754639,0.8110788194836047
3,16,tanh,1,0.1,16,184.1567570181002,65465.5737530565,-1.067415714263916,0.8115079252629476
3,16,tanh,1,0.1,32,184.6802180571968,65776.30245282255,-1.0772285461425781,0.8109721411901772
3,16,tanh,1,0.1,64,184.10186769998384,65525.33670204102,-1.069303274154663,0.8115641067553901
3,16,tanh,1,0.1,128,183.71114960231822,65360.84496161009,-1.0641083717346191,0.8119640229249557
3,16,tanh,1,0.1,256,184.22525257504276,65569.45266120663,-1.0706963539123535,0.8114378172210412
3,16,tanh,1,0.1,512,184.14438728765253,65555.7456405648,-1.070263385772705,0.8115205861948285
3,16,tanh,1,0.01,16,184.78032118903624,65806.93836072464,-1.0781962871551514,0.8108696814851215
3,16,tanh,1,0.01,32,185.1890042202035,65959.83649747944,-1.083024501800537,0.8104513774614089
3,16,tanh,1,0.01,64,184.981971639291,65877.28517782851,-1.0804176330566406,0.8106632838901833
3,16,tanh,1,0.01,128,184.6856487023733,65763.9672892358,-1.0768392086029053,0.8109665826997203
3,16,tanh,1,0.01,256,184.78730766315516,65799.85461290053,-1.077972412109375,0.8108625305392475
3,16,tanh,1,0.01,512,184.7261104353578,65777.84793933576,-1.077277421951294,0.8109251684387331
3,16,tanh,1,0.001,16,184.88696469146205,65844.36524570048,-1.0793778896331787,0.8107605274396499
3,16,tanh,1,0.001,32,185.18663257455037,65969.99453529585,-1.083345651626587,0.8104538049390477
3,16,tanh,1,0.001,64,185.22885974447303,65989.24160339258,-1.0839533805847168,0.8104105836801709
3,16,tanh,1,0.001,128,185.00266169511548,65887.35745824885,-1.080735683441162,0.8106421067603731
3,16,tanh,1,0.001,256,185.3098932639433,66004.96196804848,-1.0844497680664062,0.8103276425138759
3,16,tanh,1,0.001,512,184.807303110054,65822.75042228913,-1.078695297241211,0.8108420643704668
3,16,tanh,1,0.0001,16,184.9847905173819,65878.45450198249,-1.0804545879364014,0.810660398651605
3,16,tanh,1,0.0001,32,184.9093673789892,65850.60651688717,-1.0795753002166748,0.8107375973602977
3,16,tanh,1,0.0001,64,185.1731579701799,65955.83780483749,-1.0828983783721924,0.8104675967551895
3,16,tanh,1,0.0001,128,184.77277898249378,65801.529313423,-1.0780253410339355,0.8108774012461681
3,16,tanh,1,0.0001,256,185.24096246735675,65986.20825946049,-1.083857536315918,0.8103981960416
3,16,tanh,1,0.0001,512,185.28130559304512,66001.72887850238,-1.0843474864959717,0.8103569031800971
3,16,tanh,10,0.1,16,170.20800674688692,59511.23226765851,-0.8793764114379883,0.8257850493890615
3,16,tanh,10,0.1,32,172.07427128000555,60406.57591449129,-0.9076515436172485,0.8238748502763505
3,16,tanh,10,0.1,64,171.9864412879505,60363.94399705468,-0.9063053131103516,0.8239647479140731
3,16,tanh,10,0.1,128,171.27556947844212,60024.87415809067,-0.8955973386764526,0.824692354679179
3,16,tanh,10,0.1,256,172.13749105883687,60436.40227056851,-0.9085934162139893,0.8238101422120401
3,16,tanh,10,0.1,512,171.96482601182234,60354.371399234056,-0.9060029983520508,0.8239868720452177
3,16,tanh,10,0.01,16,184.0869842230742,65376.02795367494,-1.0645878314971924,0.8115793406109783
3,16,tanh,10,0.01,32,183.97495357326787,65406.130014601884,-1.0655386447906494,0.8116940086251097
3,16,tanh,10,0.01,64,183.50132147123088,65094.530677103045,-1.0556981563568115,0.8121787907152191
3,16,tanh,10,0.01,128,183.82056913523365,65235.43241635968,-1.060148000717163,0.811852027497202
3,16,tanh,10,0.01,256,183.7946934308771,65179.77780877645,-1.0583903789520264,0.8118785123532476
3,16,tanh,10,0.01,512,183.91755413690902,65267.20551274756,-1.0611512660980225,0.8117527593276264
3,16,tanh,10,0.001,16,184.9702385327124,65870.16391928136,-1.0801928043365479,0.810675293211144
3,16,tanh,10,0.001,32,184.8711980148224,65832.96882928116,-1.0790181159973145,0.8107766652867734
3,16,tanh,10,0.001,64,184.76172121533838,65795.38471516545,-1.0778312683105469,0.810888719329234
3,16,tanh,10,0.001,128,184.96675245665975,65864.26219301023,-1.0800063610076904,0.8106788613544936
3,16,tanh,10,0.001,256,184.64342231541804,65750.22958908751,-1.0764052867889404,0.8110098031571975
3,16,tanh,10,0.001,512,185.03805068164465,65898.57721099402,-1.0810902118682861,0.8106058846656656
3,16,tanh,10,0.0001,16,184.91477891041438,65860.27898492676,-1.079880714416504,0.8107320584335574
3,16,tanh,10,0.0001,32,184.71578456818955,65788.38420098019,-1.0776100158691406,0.8109357373918223
3,16,tanh,10,0.0001,64,185.13710895081246,65944.1560618348,-1.0825295448303223,0.8105044944208675
3,16,tanh,10,0.0001,128,185.03062881572308,65906.61648076742,-1.0813438892364502,0.8106134812530982
3,16,tanh,10,0.0001,256,184.66970688133352,65782.92191300375,-1.0774376392364502,0.8109828998143976
3,16,tanh,10,0.0001,512,184.9123724769625,65865.588038837,-1.0800483226776123,0.8107345215179503
3,16,tanh,25,0.1,16,156.5385276642987,52343.03175131858,-0.6530033349990845,0.8397763278768693
3,16,tanh,25,0.1,32,156.10142106757476,52093.64587151362,-0.645127534866333,0.8402237245981834
3,16,tanh,25,0.1,64,156.4565510788227,52296.2071286249,-0.651524543762207,0.8398602343103145
3,16,tanh,25,0.1,128,156.50560959902677,52324.23160287297,-0.6524096727371216,0.8398100208812418
3,16,tanh,25,0.1,256,156.7520306096664,52464.40835610024,-0.6568363904953003,0.8395577987618563
3,16,tanh,25,0.1,512,156.61872046506858,52388.862438502074,-0.654450535774231,0.8396942472210147
3,16,tanh,25,0.01,16,179.70493306156132,63850.68311639504,-1.0164172649383545,0.8160645516258328
3,16,tanh,25,0.01,32,180.07696906935908,64004.48531526389,-1.0212743282318115,0.8156837573496837
3,16,tanh,25,0.01,64,179.75448538299534,63869.791225143505,-1.0170207023620605,0.8160138327707315
3,16,tanh,25,0.01,128,179.72426187470813,63858.950218340215,-1.0166783332824707,0.8160447677843314
3,16,tanh,25,0.01,256,179.6205577931278,63815.881015674495,-1.0153181552886963,0.8161509132107188
3,16,tanh,25,0.01,512,180.03572147577074,63985.29542242754,-1.0206682682037354,0.8157259759715755
3,16,tanh,25,0.001,16,184.47091451362505,65666.12639620801,-1.073749303817749,0.8111863720433725
3,16,tanh,25,0.001,32,184.83047050337646,65795.0525247422,-1.0778207778930664,0.8108183515830333
3,16,tanh,25,0.001,64,184.52618372393184,65666.77385655798,-1.0737695693969727,0.8111298017155253
3,16,tanh,25,0.001,128,184.6238593880593,65720.78834038692,-1.0754754543304443,0.8110298266242996
3,16,tanh,25,0.001,256,184.6061459603935,65717.23337493278,-1.0753631591796875,0.8110479570517979
3,16,tanh,25,0.001,512,184.59642275598145,65708.61376461694,-1.0750908851623535,0.8110579091545738
3,16,tanh,25,0.0001,16,185.0462594354202,65907.1352968886,-1.0813605785369873,0.8105974826658954
3,16,tanh,25,0.0001,32,184.78749299216565,65808.3663855501,-1.0782413482666016,0.8108623408473228
3,16,tanh,25,0.0001,64,184.96633436707984,65873.60781010753,-1.0803017616271973,0.8106792892865099
3,16,tanh,25,0.0001,128,185.23923149311184,65977.1407775905,-1.083571195602417,0.8103999677654945
3,16,tanh,25,0.0001,256,184.95427621003472,65861.55363630362,-1.079921007156372,0.8106916313100976
3,16,tanh,25,0.0001,512,184.92527772184414,65862.99091450138,-1.0799663066864014,0.8107213124648474
3,16,tanh,50,0.1,16,141.40016753325116,42726.38103888924,-0.3493075370788574,0.8552710670079313
3,16,tanh,50,0.1,32,141.04243250189498,42461.33572492053,-0.34093737602233887,0.855637223641868
3,16,tanh,50,0.1,64,140.72463512420654,42334.27041447262,-0.33692467212677,0.8559625024317231
3,16,tanh,50,0.1,128,141.14383440270112,42536.516159750565,-0.3433115482330322,0.8555334345929364
3,16,tanh,50,0.1,256,140.87824232586507,42338.90984679579,-0.3370712995529175,0.8558052790932804
3,16,tanh,50,0.1,512,141.36498028279996,42700.55934100241,-0.3484920263290405,0.8553070826174003
3,16,tanh,50,0.01,16,175.94850283744557,62212.65086032617,-0.964687705039978,0.8199094136771283
3,16,tanh,50,0.01,32,175.23509178200032,61886.398329663294,-0.9543846845626831,0.8206396194657111
3,16,tanh,50,0.01,64,176.09831364629457,62281.07328875621,-0.966848611831665,0.8197560761040997
3,16,tanh,50,0.01,128,175.5731372023891,62041.203049297495,-0.9592733383178711,0.8202936159648013
3,16,tanh,50,0.01,256,175.9734554995876,62223.97724663722,-0.9650454521179199,0.8198838735930526
3,16,tanh,50,0.01,512,175.59760571458946,62052.41599195329,-0.959627628326416,0.8202685714282605
3,16,tanh,50,0.001,16,184.11838227153356,65492.58876038394,-1.0682687759399414,0.8115472034068234
3,16,tanh,50,0.001,32,183.9923533395188,65412.534059522965,-1.0657408237457275,0.8116761992430719
3,16,tanh,50,0.001,64,184.34079789169564,65512.9979564959,-1.0689136981964111,0.8113195517996974
3,16,tanh,50,0.001,128,184.58220749890262,65659.20527060624,-1.073530673980713,0.8110724590594651
3,16,tanh,50,0.001,256,184.35513150722718,65564.21647476523,-1.070530891418457,0.8113048807500234
3,16,tanh,50,0.001,512,184.4580917673119,65589.60341328458,-1.0713326930999756,0.8111994966557708
3,16,tanh,50,0.0001,16,184.79239499873736,65800.81562956137,-1.078002691268921,0.8108573234403916
3,16,tanh,50,0.0001,32,184.82252766932302,65829.7223008798,-1.0789155960083008,0.8108264814029447
3,16,tanh,50,0.0001,64,185.05853437313058,65906.1337102381,-1.0813288688659668,0.8105849187583105
3,16,tanh,50,0.0001,128,185.1176171909527,65923.94499473843,-1.0818912982940674,0.8105244450450843
3,16,tanh,50,0.0001,256,184.93821525732773,65863.15442493114,-1.0799713134765625,0.8107080703609747
3,16,tanh,50,0.0001,512,184.8706533855751,65828.92489796232,-1.0788905620574951,0.8107772227373847
3,16,tanh,100,0.1,16,133.65559665078536,33850.39731995694,-0.06900227069854736,0.8631979563451532
3,16,tanh,100,0.1,32,133.6601859466939,33807.029167893066,-0.06763267517089844,0.8631932590105487
